1.14.14.154,6mi0,Methylococcus capsulatus (strain ATCC 33009 / NCIMB 11132 / Bath)
1.14.14.154,6q2t,Homo sapiens
1.14.14.155,4uwm,Pseudomonas putida
1.14.14.155,5aec,Pseudomonas putida
1.14.15,1pkf,Sorangium cellulosum
1.14.15,1q5d,Sorangium cellulosum
1.14.15,1q5e,Sorangium cellulosum
1.14.15,3b9n,Geobacillus thermodenitrificans (strain NG80-2)
1.14.15,3b9o,Geobacillus thermodenitrificans (strain NG80-2)
1.14.15,3gb4,Stenotrophomonas maltophilia
1.14.15,3gke,Stenotrophomonas maltophilia
1.14.15,3gl0,Stenotrophomonas maltophilia
1.14.15,3gl2,Stenotrophomonas maltophilia
1.14.15,3gob,Stenotrophomonas maltophilia
1.14.15,3gte,Stenotrophomonas maltophilia
1.14.15,3gts,Stenotrophomonas maltophilia
1.14.15,6g5o,Zobellia galactanivorans (strain DSM 12802 / CCUG 47099 / CIP 106680 / NCIMB 13871 / Dsij)
1.14.15,6g5q,Zobellia galactanivorans (strain DSM 12802 / CCUG 47099 / CIP 106680 / NCIMB 13871 / Dsij)
1.14.15.1,1akd,Pseudomonas putida
1.14.15.1,1c8j,Pseudomonas putida
1.14.15.1,1cp4,Pseudomonas putida
1.14.15.1,1dz4,Pseudomonas putida
1.14.15.1,1dz6,Pseudomonas putida
1.14.15.1,1dz8,Pseudomonas putida
1.14.15.1,1dz9,Pseudomonas putida
1.14.15.1,1geb,Pseudomonas putida
1.14.15.1,1gek,Pseudomonas putida
1.14.15.1,1gem,Pseudomonas putida
1.14.15.1,1gjm,Pseudomonas putida
1.14.15.1,1iwi,Pseudomonas putida
1.14.15.1,1iwj,Pseudomonas putida
1.14.15.1,1iwk,Pseudomonas putida
1.14.15.1,1j51,Pseudomonas putida
1.14.15.1,1k2o,Pseudomonas putida
1.14.15.1,1lwl,Pseudomonas putida
1.14.15.1,1mpw,Pseudomonas putida
1.14.15.1,1noo,Pseudomonas putida
1.14.15.1,1o76,Pseudomonas putida
1.14.15.1,1p2y,Pseudomonas putida
1.14.15.1,1p7r,Pseudomonas putida
1.14.15.1,1pha,Pseudomonas putida
1.14.15.1,1phb,Pseudomonas putida
1.14.15.1,1phc,Pseudomonas putida
1.14.15.1,1phd,Pseudomonas putida
1.14.15.1,1phe,Pseudomonas putida
1.14.15.1,1phf,Pseudomonas putida
1.14.15.1,1phg,Pseudomonas putida
1.14.15.1,1qmq,Pseudomonas putida
1.14.15.1,1re9,Pseudomonas putida
1.14.15.1,1rf9,Pseudomonas putida
1.14.15.1,1t85,Pseudomonas putida
1.14.15.1,1t86,Pseudomonas putida
1.14.15.1,1t87,Pseudomonas putida
1.14.15.1,1t88,Pseudomonas putida
1.14.15.1,1uyu,Pseudomonas putida
1.14.15.1,1yrc,Pseudomonas putida
1.14.15.1,1yrd,Pseudomonas putida
1.14.15.1,2a1m,Pseudomonas putida
1.14.15.1,2a1n,Pseudomonas putida
1.14.15.1,2a1o,Pseudomonas putida
1.14.15.1,2cp4,Pseudomonas putida
1.14.15.1,2cpp,Pseudomonas putida
1.14.15.1,2fe6,Pseudomonas putida
1.14.15.1,2fer,Pseudomonas putida
1.14.15.1,2feu,Pseudomonas putida
1.14.15.1,2frz,Pseudomonas putida
1.14.15.1,2gqx,Pseudomonas putida
1.14.15.1,2gr6,Pseudomonas putida
1.14.15.1,2h7q,Pseudomonas putida
1.14.15.1,2h7r,Pseudomonas putida
1.14.15.1,2h7s,Pseudomonas putida
1.14.15.1,2l8m,Pseudomonas putida
1.14.15.1,2lqd,Pseudomonas putida
1.14.15.1,2m56,Pseudomonas putida
1.14.15.1,2qbl,Pseudomonas putida
1.14.15.1,2qbm,Pseudomonas putida
1.14.15.1,2qbn,Pseudomonas putida
1.14.15.1,2qbo,Pseudomonas putida
1.14.15.1,2z97,Pseudomonas putida
1.14.15.1,2zaw,Pseudomonas putida
1.14.15.1,2zax,Pseudomonas putida
1.14.15.1,2zuh,Pseudomonas putida
1.14.15.1,2zui,Pseudomonas putida
1.14.15.1,2zuj,Pseudomonas putida
1.14.15.1,2zwt,Pseudomonas putida
1.14.15.1,2zwu,Pseudomonas putida
1.14.15.1,3cp4,Pseudomonas putida
1.14.15.1,3cpp,Pseudomonas putida
1.14.15.1,3fwf,Pseudomonas putida
1.14.15.1,3fwg,Pseudomonas putida
1.14.15.1,3fwi,Pseudomonas putida
1.14.15.1,3fwj,Pseudomonas putida
1.14.15.1,3l61,Pseudomonas putida
1.14.15.1,3l62,Pseudomonas putida
1.14.15.1,3l63,Pseudomonas putida
1.14.15.1,3oia,Pseudomonas putida
1.14.15.1,3ol5,Pseudomonas putida
1.14.15.1,3p6m,Pseudomonas putida
1.14.15.1,3p6n,Pseudomonas putida
1.14.15.1,3p6o,Pseudomonas putida
1.14.15.1,3p6p,Pseudomonas putida
1.14.15.1,3p6q,Pseudomonas putida
1.14.15.1,3p6r,Pseudomonas putida
1.14.15.1,3p6s,Pseudomonas putida
1.14.15.1,3p6t,Pseudomonas putida
1.14.15.1,3p6u,Pseudomonas putida
1.14.15.1,3p6v,Pseudomonas putida
1.14.15.1,3p6w,Pseudomonas putida
1.14.15.1,3p6x,Pseudomonas putida
1.14.15.1,3w9c,Pseudomonas putida
1.14.15.1,3wrh,Pseudomonas putida
1.14.15.1,3wri,Pseudomonas putida
1.14.15.1,3wrj,Pseudomonas putida
1.14.15.1,3wrk,Pseudomonas putida
1.14.15.1,3wrl,Pseudomonas putida
1.14.15.1,3wrm,Pseudomonas putida
1.14.15.1,4cp4,Pseudomonas putida
1.14.15.1,4cpp,Pseudomonas putida
1.14.15.1,4ek1,Pseudomonas putida
1.14.15.1,4g3r,Pseudomonas putida
1.14.15.1,4jws,Pseudomonas putida
1.14.15.1,4jwu,Pseudomonas putida
1.14.15.1,4jx1,Pseudomonas putida
1.14.15.1,4kky,Pseudomonas putida
1.14.15.1,4l49,Pseudomonas putida
1.14.15.1,4l4a,Pseudomonas putida
1.14.15.1,4l4b,Pseudomonas putida
1.14.15.1,4l4c,Pseudomonas putida
1.14.15.1,4l4d,Pseudomonas putida
1.14.15.1,4l4e,Pseudomonas putida
1.14.15.1,4l4f,Pseudomonas putida
1.14.15.1,4l4g,Pseudomonas putida
1.14.15.1,5cp4,Pseudomonas putida
1.14.15.1,5cpp,Pseudomonas putida
1.14.15.1,5gxg,Pseudomonas putida
1.14.15.1,5ik1,Pseudomonas putida
1.14.15.1,5wk7,Pseudomonas putida
1.14.15.1,5wk9,Pseudomonas putida
1.14.15.1,6cp4,Pseudomonas putida
1.14.15.1,6cpp,Pseudomonas putida
1.14.15.1,6nbl,Pseudomonas putida
1.14.15.1,7cpp,Pseudomonas putida
1.14.15.1,8cpp,Pseudomonas putida
1.14.15.3,3rwl,Sphingopyxis macrogoltabida
1.14.15.4,3hmb,Bacillus subtilis (strain 168)
1.14.15.4,3rdr,Bacillus subtilis (strain 168)
1.14.15.4,4dvq,Homo sapiens
1.14.15.4,4fdh,Homo sapiens
1.14.15.4,4zgx,Homo sapiens
1.14.15.4,6m7x,Homo sapiens
1.14.15.5,4dvq,Homo sapiens
1.14.15.5,4fdh,Homo sapiens
1.14.15.5,4zgx,Homo sapiens
1.14.15.6,3mzs,Bos taurus
1.14.15.6,3n9y,Homo sapiens
1.14.15.6,3n9z,Homo sapiens
1.14.15.6,3na0,Homo sapiens
1.14.15.6,3na1,Homo sapiens
1.14.15.11,4ubs,Streptomyces avermitilis (strain ATCC 31267 / DSM 46492 / JCM 5070 / NBRC 14893 / NCIMB 12804 / NRRL 8165 / MA-4680)
1.14.15.13,3nc3,Bacillus subtilis (strain 168)
1.14.15.13,3nc5,Bacillus subtilis (strain 168)
1.14.15.13,3nc6,Bacillus subtilis (strain 168)
1.14.15.13,3nc7,Bacillus subtilis (strain 168)
1.14.15.14,2wm4,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.14.15.14,2wm5,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.14.15.15,3a4g,Pseudonocardia autotrophica
1.14.15.15,3a4h,Pseudonocardia autotrophica
1.14.15.15,3a4z,Pseudonocardia autotrophica
1.14.15.15,3a50,Pseudonocardia autotrophica
1.14.15.15,3a51,Pseudonocardia autotrophica
1.14.15.15,3vrm,Pseudonocardia autotrophica
1.14.15.15,5gnl,Pseudonocardia autotrophica
1.14.15.15,5gnm,Pseudonocardia autotrophica
1.14.15.16,3k9v,Rattus norvegicus
1.14.15.16,3k9y,Rattus norvegicus
1.14.15.22,2zbx,Streptomyces griseolus
1.14.15.22,2zby,Streptomyces griseolus
1.14.15.22,2zbz,Streptomyces griseolus
1.14.15.22,3cv8,Streptomyces griseolus
1.14.15.22,3cv9,Streptomyces griseolus
1.14.15.22,5x7e,Streptomyces griseolus
1.14.15.28,2yoo,Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155)
1.14.15.28,3zby,Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155)
1.14.15.28,4tri,Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155)
1.14.15.28,4uax,Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155)
1.14.15.29,2x5l,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.14.15.29,2x5w,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.14.15.29,2xc3,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.14.15.29,2xn8,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.14.15.29,3ivy,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.14.15.29,3iw0,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.14.15.29,3iw1,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.14.15.29,3iw2,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.14.15.29,4apy,Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155)
1.14.15.29,5dqn,Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155)
1.14.15.30,1rkc,Homo sapiens
1.14.15.30,1rke,Homo sapiens
1.14.15.30,1syq,Homo sapiens
1.14.15.30,1tr2,Homo sapiens
1.14.15.30,1ydi,Homo sapiens
1.14.15.30,2gww,Homo sapiens
1.14.15.30,2hsq,Homo sapiens
1.14.15.30,2ibf,Homo sapiens
1.14.15.30,3h2u,Homo sapiens
1.14.15.30,3h2v,Homo sapiens
1.14.15.30,3jbk,Oryctolagus cuniculus
1.14.15.30,3myi,Homo sapiens
1.14.15.30,3rf3,Homo sapiens
1.14.15.30,3s90,Homo sapiens
1.14.15.30,3tj5,Homo sapiens
1.14.15.30,3tj6,Homo sapiens
1.14.15.30,3vf0,Homo sapiens
1.14.15.30,4dj9,Homo sapiens
1.14.15.30,4ehp,Homo sapiens
1.14.15.30,4ln2,Homo sapiens
1.14.15.30,4lnp,Homo sapiens
1.14.15.30,4pr9,Homo sapiens
1.14.15.30,4qck,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.14.15.30,5l0c,Homo sapiens
1.14.15.30,5l0d,Homo sapiens
1.14.15.30,5l0f,Homo sapiens
1.14.15.30,5l0g,Homo sapiens
1.14.15.30,5l0h,Homo sapiens
1.14.15.30,5l0i,Homo sapiens
1.14.15.30,5l0j,Homo sapiens
1.14.15.30,5o2q,Homo sapiens
1.14.15.30,6fuy,Homo sapiens
1.14.15.33,2bvj,Streptomyces venezuelae
1.14.15.33,2c6h,Streptomyces venezuelae
1.14.15.33,2c7x,Streptomyces venezuelae
1.14.15.33,2ca0,Streptomyces venezuelae
1.14.15.33,2cd8,Streptomyces venezuelae
1.14.15.33,2vz7,Streptomyces venezuelae
1.14.15.33,2vzm,Streptomyces venezuelae
1.14.15.33,2whw,Streptomyces venezuelae
1.14.15.33,2wi9,Streptomyces venezuelae
1.14.15.33,3zk5,Streptomyces venezuelae
1.14.15.33,3zpi,Streptomyces venezuelae
1.14.15.33,4b7d,Streptomyces venezuelae
1.14.15.33,4b7s,Streptomyces venezuelae
1.14.15.33,4bf4,Streptomyces venezuelae
1.14.15.33,4umz,Streptomyces venezuelae
1.14.15.34,6b11,Streptomyces fradiae
1.14.15.35,1egy,Saccharopolyspora erythraea (strain ATCC 11635 / DSM 40517 / JCM 4748 / NBRC 13426 / NCIMB 8594 / NRRL 2338)
1.14.15.35,1eup,Saccharopolyspora erythraea (strain ATCC 11635 / DSM 40517 / JCM 4748 / NBRC 13426 / NCIMB 8594 / NRRL 2338)
1.14.15.35,1jin,Saccharopolyspora erythraea (strain ATCC 11635 / DSM 40517 / JCM 4748 / NBRC 13426 / NCIMB 8594 / NRRL 2338)
1.14.15.35,1jio,Saccharopolyspora erythraea (strain ATCC 11635 / DSM 40517 / JCM 4748 / NBRC 13426 / NCIMB 8594 / NRRL 2338)
1.14.15.35,1jip,Saccharopolyspora erythraea (strain ATCC 11635 / DSM 40517 / JCM 4748 / NBRC 13426 / NCIMB 8594 / NRRL 2338)
1.14.15.35,1oxa,Saccharopolyspora erythraea (strain ATCC 11635 / DSM 40517 / JCM 4748 / NBRC 13426 / NCIMB 8594 / NRRL 2338)
1.14.15.35,1z8o,Saccharopolyspora erythraea (strain ATCC 11635 / DSM 40517 / JCM 4748 / NBRC 13426 / NCIMB 8594 / NRRL 2338)
1.14.15.35,1z8p,Saccharopolyspora erythraea (strain ATCC 11635 / DSM 40517 / JCM 4748 / NBRC 13426 / NCIMB 8594 / NRRL 2338)
1.14.15.35,1z8q,Saccharopolyspora erythraea (strain ATCC 11635 / DSM 40517 / JCM 4748 / NBRC 13426 / NCIMB 8594 / NRRL 2338)
1.14.16.1,1dmw,Homo sapiens
1.14.16.1,1j8t,Homo sapiens
1.14.16.1,1j8u,Homo sapiens
1.14.16.1,1kw0,Homo sapiens
1.14.16.1,1lrm,Homo sapiens
1.14.16.1,1ltu,Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757)
1.14.16.1,1ltv,Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757)
1.14.16.1,1ltz,Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757)
1.14.16.1,1mmk,Homo sapiens
1.14.16.1,1mmt,Homo sapiens
1.14.16.1,1pah,Homo sapiens
1.14.16.1,1phz,Rattus norvegicus
1.14.16.1,1tdw,Homo sapiens
1.14.16.1,1tg2,Homo sapiens
1.14.16.1,2pah,Homo sapiens
1.14.16.1,2phm,Rattus norvegicus
1.14.16.1,2v27,Colwellia psychrerythraea (strain 34H / ATCC BAA-681)
1.14.16.1,2v28,Colwellia psychrerythraea (strain 34H / ATCC BAA-681)
1.14.16.1,3pah,Homo sapiens
1.14.16.1,3tcy,Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757)
1.14.16.1,3tk2,Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757)
1.14.16.1,3tk4,Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757)
1.14.16.1,4anp,Homo sapiens
1.14.16.1,4bpt,Legionella pneumophila subsp. pneumophila (strain Philadelphia 1 / ATCC 33152 / DSM 7513)
1.14.16.1,4esm,Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757)
1.14.16.1,4etl,Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757)
1.14.16.1,4jpx,Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757)
1.14.16.1,4jpy,Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757)
1.14.16.1,4pah,Homo sapiens
1.14.16.1,4q3w,Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757)
1.14.16.1,4q3x,Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757)
1.14.16.1,4q3y,Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757)
1.14.16.1,4q3z,Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757)
1.14.16.1,5den,Rattus norvegicus
1.14.16.1,5egq,Rattus norvegicus
1.14.16.1,5fgj,Rattus norvegicus
1.14.16.1,5fii,Homo sapiens
1.14.16.1,5jk5,Dictyostelium discoideum
1.14.16.1,5jk6,Dictyostelium discoideum
1.14.16.1,5jk8,Dictyostelium discoideum
1.14.16.1,5pah,Homo sapiens
1.14.16.1,6hpo,Homo sapiens
1.14.16.1,6hyc,Homo sapiens
1.14.16.1,6n1k,Homo sapiens
1.14.16.1,6pah,Homo sapiens
1.14.16.2,1toh,Rattus norvegicus
1.14.16.2,2mda,Rattus norvegicus
1.14.16.2,2toh,Rattus norvegicus
1.14.16.2,2xsn,Homo sapiens
1.14.16.2,4j6s,Homo sapiens
1.14.16.4,1mlw,Homo sapiens
1.14.16.4,3e2t,Gallus gallus
1.14.16.4,3hf6,Homo sapiens
1.14.16.4,3hf8,Homo sapiens
1.14.16.4,3hfb,Homo sapiens
1.14.16.4,4v06,Homo sapiens
1.14.16.4,5j6d,Homo sapiens
1.14.16.4,5jk5,Dictyostelium discoideum
1.14.16.4,5jk6,Dictyostelium discoideum
1.14.16.4,5jk8,Dictyostelium discoideum
1.14.16.4,5l01,Homo sapiens
1.14.16.4,5tpg,Homo sapiens
1.14.17.1,1zhb,Mus musculus
1.14.17.1,4zel,Homo sapiens
1.14.17.1,6g9q,Mus musculus
1.14.17.1,6g9r,Mus musculus
1.14.17.3,1opm,Rattus norvegicus
1.14.17.3,1phm,Rattus norvegicus
1.14.17.3,1sdw,Rattus norvegicus
1.14.17.3,1yi9,Rattus norvegicus
1.14.17.3,1yip,Rattus norvegicus
1.14.17.3,1yjk,Rattus norvegicus
1.14.17.3,1yjl,Rattus norvegicus
1.14.17.3,3mib,Rattus norvegicus
1.14.17.3,3mic,Rattus norvegicus
1.14.17.3,3mid,Rattus norvegicus
1.14.17.3,3mie,Rattus norvegicus
1.14.17.3,3mif,Rattus norvegicus
1.14.17.3,3mig,Rattus norvegicus
1.14.17.3,3mih,Rattus norvegicus
1.14.17.3,3mlj,Rattus norvegicus
1.14.17.3,3mlk,Rattus norvegicus
1.14.17.3,3mll,Rattus norvegicus
1.14.17.3,3phm,Rattus norvegicus
1.14.17.3,4e4z,Rattus norvegicus
1.14.17.3,5wja,Rattus norvegicus
1.14.17.3,5wkw,Rattus norvegicus
1.14.17.3,5wm0,Rattus norvegicus
1.14.17.3,6ala,Rattus norvegicus
1.14.17.3,6alv,Rattus norvegicus
1.14.17.3,6amp,Rattus norvegicus
1.14.17.3,6an3,Rattus norvegicus
1.14.17.3,6ao6,Rattus norvegicus
1.14.17.3,6ay0,Rattus norvegicus
1.14.17.3,6nck,Rattus norvegicus
1.14.17.4,1w9y,Petunia hybrida
1.14.17.4,1wa6,Petunia hybrida
1.14.17.4,5gj9,Arabidopsis thaliana
1.14.17.4,5gja,Arabidopsis thaliana
1.14.17.4,5tcv,Petunia hybrida
1.14.17.4,5tcw,Petunia hybrida
1.14.18,5m8l,Homo sapiens
1.14.18,5m8m,Homo sapiens
1.14.18,5m8n,Homo sapiens
1.14.18,5m8o,Homo sapiens
1.14.18,5m8p,Homo sapiens
1.14.18,5m8q,Homo sapiens
1.14.18,5m8r,Homo sapiens
1.14.18,5m8s,Homo sapiens
1.14.18,5m8t,Homo sapiens
1.14.18,6mp0,Mus musculus
1.14.18,6mp1,Mus musculus
1.14.18.1,1wx2,Streptomyces castaneoglobisporus
1.14.18.1,1wx4,Streptomyces castaneoglobisporus
1.14.18.1,1wx5,Streptomyces castaneoglobisporus
1.14.18.1,1wxc,Streptomyces castaneoglobisporus
1.14.18.1,2ahk,Streptomyces castaneoglobisporus
1.14.18.1,2ahl,Streptomyces castaneoglobisporus
1.14.18.1,2y9w,Agaricus bisporus
1.14.18.1,2y9x,Agaricus bisporus
1.14.18.1,2zmx,Streptomyces castaneoglobisporus
1.14.18.1,2zmy,Streptomyces castaneoglobisporus
1.14.18.1,2zmz,Streptomyces castaneoglobisporus
1.14.18.1,2zwd,Streptomyces castaneoglobisporus
1.14.18.1,2zwe,Streptomyces castaneoglobisporus
1.14.18.1,2zwf,Streptomyces castaneoglobisporus
1.14.18.1,2zwg,Streptomyces castaneoglobisporus
1.14.18.1,3aws,Streptomyces castaneoglobisporus
1.14.18.1,3awt,Streptomyces castaneoglobisporus
1.14.18.1,3awu,Streptomyces castaneoglobisporus
1.14.18.1,3awv,Streptomyces castaneoglobisporus
1.14.18.1,3aww,Streptomyces castaneoglobisporus
1.14.18.1,3awx,Streptomyces castaneoglobisporus
1.14.18.1,3awy,Streptomyces castaneoglobisporus
1.14.18.1,3awz,Streptomyces castaneoglobisporus
1.14.18.1,3ax0,Streptomyces castaneoglobisporus
1.14.18.1,3hhs,Manduca sexta
1.14.18.1,3nm8,Bacillus megaterium
1.14.18.1,3npy,Bacillus megaterium
1.14.18.1,3nq0,Bacillus megaterium
1.14.18.1,3nq1,Bacillus megaterium
1.14.18.1,3nq5,Bacillus megaterium
1.14.18.1,3ntm,Bacillus megaterium
1.14.18.1,4d87,Bacillus megaterium
1.14.18.1,4hd6,Bacillus megaterium
1.14.18.1,4hd7,Bacillus megaterium
1.14.18.1,4j6t,Bacillus megaterium
1.14.18.1,4j6u,Bacillus megaterium
1.14.18.1,4j6v,Bacillus megaterium
1.14.18.1,4p6r,Bacillus megaterium
1.14.18.1,4p6s,Bacillus megaterium
1.14.18.1,4p6t,Bacillus megaterium
1.14.18.1,5m6b,Agaricus bisporus
1.14.18.1,5z0d,Streptomyces castaneoglobisporus
1.14.18.1,5z0e,Streptomyces castaneoglobisporus
1.14.18.1,5z0f,Streptomyces castaneoglobisporus
1.14.18.1,5z0g,Streptomyces castaneoglobisporus
1.14.18.1,5z0h,Streptomyces castaneoglobisporus
1.14.18.1,5z0i,Streptomyces castaneoglobisporus
1.14.18.1,5z0j,Streptomyces castaneoglobisporus
1.14.18.1,5z0k,Streptomyces castaneoglobisporus
1.14.18.1,5z0l,Streptomyces castaneoglobisporus
1.14.18.1,5z0m,Streptomyces castaneoglobisporus
1.14.18.1,5zrd,Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264)
1.14.18.1,5zre,Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264)
1.14.18.3,1yew,Methylococcus capsulatus (strain ATCC 33009 / NCIMB 11132 / Bath)
1.14.18.3,3rgb,Methylococcus capsulatus (strain ATCC 33009 / NCIMB 11132 / Bath)
1.14.19,2v7i,Pseudomonas fluorescens
1.14.19,2v7j,Pseudomonas fluorescens
1.14.19,2v7k,Pseudomonas fluorescens
1.14.19,2v7l,Pseudomonas fluorescens
1.14.19,2v7m,Pseudomonas fluorescens
1.14.19,2x66,Pseudomonas fluorescens
1.14.19,2x67,Pseudomonas fluorescens
1.14.19,2x68,Pseudomonas fluorescens
1.14.19.1,4ymk,Mus musculus
1.14.19.1,4zyo,Homo sapiens
1.14.19.2,1afr,Ricinus communis
1.14.19.2,1oq4,Ricinus communis
1.14.19.2,1oq7,Ricinus communis
1.14.19.2,1oq9,Ricinus communis
1.14.19.2,1oqb,Ricinus communis
1.14.19.2,1za0,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.14.19.2,2j2f,Ricinus communis
1.14.19.2,2xz0,Ricinus communis
1.14.19.2,2xz1,Ricinus communis
1.14.19.2,4v0j,Ricinus communis
1.14.19.8,5l1o,Streptomyces arenae
1.14.19.8,5l1p,Streptomyces arenae
1.14.19.8,5l1q,Streptomyces arenae
1.14.19.8,5l1r,Streptomyces arenae
1.14.19.8,5l1s,Streptomyces arenae
1.14.19.8,5l1t,Streptomyces arenae
1.14.19.8,5l1u,Streptomyces arenae
1.14.19.8,5l1v,Streptomyces arenae
1.14.19.8,5l1w,Streptomyces arenae
1.14.19.9,2apg,Pseudomonas fluorescens
1.14.19.9,2aqj,Pseudomonas fluorescens
1.14.19.9,2ar8,Pseudomonas fluorescens
1.14.19.9,2ard,Pseudomonas fluorescens
1.14.19.9,2e4g,Lechevalieria aerocolonigenes
1.14.19.9,2jkc,Pseudomonas fluorescens
1.14.19.9,2o9z,Lechevalieria aerocolonigenes
1.14.19.9,2oa1,Lechevalieria aerocolonigenes
1.14.19.9,2oal,Lechevalieria aerocolonigenes
1.14.19.9,2oam,Lechevalieria aerocolonigenes
1.14.19.9,4lu6,Lechevalieria aerocolonigenes
1.14.19.9,4z43,Pseudomonas fluorescens
1.14.19.9,4z44,Pseudomonas fluorescens
1.14.19.33,2dhj,Homo sapiens
1.14.19.33,2j59,Mus musculus
1.14.19.33,2yuy,Homo sapiens
1.14.19.69,1s1f,Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145)
1.14.19.69,1se6,Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145)
1.14.19.69,1t93,Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145)
1.14.19.69,2d09,Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145)
1.14.19.69,2d0e,Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145)
1.14.19.69,2dkk,Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145)
1.14.19.69,2nz5,Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145)
1.14.19.69,2nza,Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145)
1.14.19.69,3tzo,Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145)
1.14.19.69,5de9,Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145)
1.14.19.70,1n40,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.14.19.70,1n4g,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.14.19.70,2ij5,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.14.19.70,2ij7,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.14.19.70,3cxv,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.14.19.70,3cxx,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.14.19.70,3cxy,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.14.19.70,3cxz,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.14.19.70,3cy0,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.14.19.70,3cy1,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.14.19.70,3g5f,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.14.19.70,3g5h,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.14.19.70,4g1x,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.14.19.70,4g2g,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
1.14.19.70,4g44,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
